CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
788	846	15	0.9451	-51.995
441	701	16	0.8581	-62.852
109	441	16	0.8965	-102.154
483	1531	17	0.9068	-14.016
230	409	17	0.8024	11.965
400	516	17	0.8618	-2.016
107	660	17	0.7827	-98.038
628	629	17	0.8588	-0.174
660	1276	17	0.7553	31.990
95	1531	17	0.824	15.995
114	543	17	0.8384	-30.010
282	507	17	0.8104	-117.128
1290	1528	17	0.8709	265.205
1290	1291	17	0.9395	-265.204
37	282	17	0.8324	-144.043
379	660	17	0.9712	1.977
326	1530	17	0.8543	15.995
114	1530	17	0.8225	-16.032
1289	1529	17	0.9062	-14.016
409	1290	17	0.8256	-85.143
659	661	17	0.7862	-16.996
483	507	17	0.8613	-279.182
127	1276	17	0.7364	36.021
641	1528	17	0.898	18.012
485	1530	17	0.8316	281.197
485	897	17	0.7255	-42.886
37	114	17	0.8138	34.042
127	1531	17	0.8535	18.010
484	515	17	0.8732	2.016
628	1531	17	0.8462	-0.173
400	1531	17	0.8928	162.051
326	1531	17	0.9049	1.979
544	659	17	0.918	1.977
37	127	17	0.9461	-14.016
282	485	17	0.8187	-119.144
1339	1528	17	0.9334	14.016
630	661	17	0.7703	-14.981
628	631	17	0.727	-295.390
138	379	17	0.8694	162.053
485	1208	17	0.7534	299.208
114	409	17	0.8008	-180.098
543	660	17	0.9449	-14.018
127	400	17	0.8223	-144.041
485	507	17	0.9315	2.016
